0.012759324,0.01277484,0.012783891,0.01278777,0.01278777,0.012786477,0.012785184,0.012785184,0.01278777,0.012791649,0.012795528,0.012799407,0.0128007
0.013860215,0.013881316,0.013896789,0.013906636,0.013910856,0.013912263,0.013912263,0.013912263,0.01391367,0.01391789,0.013920703,0.013924923,0.01392633
0.015094994,0.015119541,0.015139486,0.015156362,0.015167101,0.015171704,0.015173238,0.015174772,0.015176306,0.015179375,0.015183977,0.015187046,0.01518858
0.016477219,0.01650405,0.016529203,0.016551003,0.016567772,0.016577833,0.016584541,0.016587895,0.016589572,0.016592926,0.016596279,0.016599633,0.01660131
0.018021448,0.018050829,0.01808021,0.018105918,0.01812979,0.018146317,0.018157334,0.018162843,0.018168352,0.018170189,0.018173861,0.018177534,0.01817937
0.019748251,0.019778462,0.019810688,0.019840899,0.019869097,0.019891252,0.019907364,0.019919449,0.019927505,0.019931534,0.019935562,0.019937576,0.01993959
0.021680035,0.021711012,0.021746416,0.021779606,0.021810584,0.021839349,0.021861476,0.021879178,0.021890241,0.021896879,0.021901305,0.021903517,0.02190573
0.023838624,0.023872707,0.023909225,0.023945742,0.023979825,0.024013908,0.024040688,0.024065033,0.02407964,0.024089378,0.024096681,0.024099116,0.02410155
0.026257289,0.026294845,0.026332402,0.026372641,0.026410197,0.026447753,0.026479945,0.026506771,0.026528231,0.026541644,0.026552375,0.026555057,0.02655774
0.028971428,0.029012879,0.02905433,0.029095782,0.029137233,0.029178684,0.029214214,0.029246782,0.02927343,0.029291194,0.029303038,0.029308959,0.02931192
0.032024651,0.03207048,0.032116309,0.032162138,0.032207967,0.032250522,0.032293078,0.032329086,0.032358548,0.032381462,0.03239783,0.032404377,0.03240765
0.03546395,0.035518337,0.035569098,0.035619859,0.03567062,0.03571413,0.035761265,0.035801149,0.035837407,0.035862788,0.035880917,0.035891794,0.03589542
0.039346896,0.039407244,0.039463569,0.039523917,0.039576218,0.03962852,0.039676798,0.039721054,0.039761286,0.039789448,0.039813587,0.039825657,0.03982968
0.043738116,0.043800727,0.04386781,0.043930421,0.043993031,0.04405117,0.044104836,0.044149558,0.04419428,0.044230058,0.044256891,0.044270308,0.04427478
0.04869951,0.048769223,0.048843916,0.048913629,0.048983342,0.049048075,0.049107829,0.049162604,0.049207419,0.049242276,0.049272153,0.049292071,0.04929705
0.054304428,0.054382164,0.054465453,0.05454319,0.054620926,0.054698663,0.054765294,0.05482082,0.054870793,0.054909661,0.054942977,0.054965187,0.05497074
0.060638288,0.060718882,0.060811876,0.060898671,0.060985465,0.06107226,0.061146655,0.06121485,0.061270647,0.061314044,0.061345042,0.06136984,0.06137604
0.067786407,0.067869555,0.067966561,0.068063567,0.068160573,0.068257579,0.068340727,0.068416946,0.068479307,0.068534739,0.068569384,0.068590171,0.0685971
0.075830815,0.075923811,0.076016807,0.076125303,0.076233799,0.076342295,0.076435291,0.076520538,0.076598035,0.076652283,0.076691031,0.07671428,0.07672203
0.084865034,0.084969089,0.085073143,0.085185869,0.085307266,0.085419991,0.085532717,0.0856281,0.085714812,0.08577551,0.085827538,0.085853551,0.085853551
0.095000202,0.095106944,0.095223389,0.095349539,0.095475688,0.095601838,0.095727987,0.095834729,0.095931767,0.096009397,0.096057916,0.096087028,0.096096731
0.106343166,0.106462616,0.106592926,0.106723235,0.106853544,0.106994712,0.107125022,0.107255331,0.107363922,0.107450795,0.107515949,0.107548526,0.107548526
0.11903257,0.119154069,0.119287718,0.119433517,0.119591466,0.119737265,0.119870913,0.120016712,0.120138211,0.12023541,0.12030831,0.12034476,0.120356909
0.13318984,0.133325748,0.133488838,0.133638336,0.133815017,0.133978106,0.134127605,0.134263513,0.134399421,0.134508148,0.134589692,0.134644056,0.134644056
0.148371221,0.148522543,0.148673865,0.148855451,0.149037038,0.149218624,0.149385078,0.1495364,0.14967259,0.149793648,0.149884441,0.149929838,0.14994497
0.164240982,0.164391662,0.164575826,0.16475999,0.164960897,0.165145061,0.165329225,0.165496647,0.165647327,0.16574778,0.165848233,0.165915202,0.165915202
0.180662251,0.180809475,0.180993505,0.181195938,0.181398371,0.181600804,0.181803237,0.181968864,0.182134491,0.182244909,0.182336924,0.182392133,0.182410536
0.197535098,0.197695957,0.197876923,0.198077997,0.198299179,0.198500253,0.198701327,0.198902401,0.19906326,0.199183904,0.199284441,0.199324656,0.199324656
0.214887209,0.2150402,0.215236903,0.215433606,0.215652165,0.215870724,0.216089283,0.216285986,0.216438978,0.216591969,0.216679393,0.216723104,0.216701249
0.232774094,0.232916015,0.233105243,0.233318124,0.233554659,0.233767541,0.233980422,0.234193304,0.234358878,0.234500799,0.234595413,0.23464272,0.234619067
0.251207609,0.251360645,0.251564692,0.251768739,0.251998292,0.252227845,0.252457398,0.252661445,0.252839987,0.252993022,0.25306954,0.253120552,0.253095046
0.270249369,0.270413871,0.27060579,0.270825126,0.271071879,0.271318632,0.271537968,0.271729887,0.271921806,0.272058891,0.272168559,0.272195976,0.272195976
0.289910437,0.290057361,0.290263054,0.290498133,0.290733211,0.29096829,0.291173983,0.291409062,0.29158537,0.291732294,0.291820449,0.291879218,0.291849834
0.310031751,0.310188745,0.310408537,0.310628328,0.31084812,0.31109931,0.311319102,0.311538894,0.311727286,0.311852882,0.311947078,0.312009876,0.311978477
0.330419493,0.330586676,0.330787295,0.33102135,0.331255406,0.331489461,0.331723517,0.331924136,0.332091318,0.332258501,0.33235881,0.332392247,0.33235881
0.350733871,0.350875711,0.35108847,0.351301229,0.351549449,0.351762208,0.351974967,0.352187727,0.352365026,0.352506866,0.352613246,0.352648706,0.352648706
0.370741308,0.370891117,0.371078379,0.371303094,0.371527808,0.371752522,0.371977237,0.372164499,0.372351761,0.37250157,0.372576475,0.372613928,0.372613928
0.390357366,0.39047556,0.390672551,0.390869542,0.391105931,0.391302922,0.391539312,0.391736303,0.391893895,0.39201209,0.392130285,0.392169683,0.392130285
0.40936322,0.409528352,0.409693484,0.409858617,0.410065032,0.410312731,0.410477863,0.410684279,0.410849411,0.410973261,0.411055827,0.41109711,0.411055827
0.42767081,0.427843189,0.427972473,0.428187946,0.428360324,0.428575797,0.428748175,0.428920554,0.429092932,0.429179121,0.429265311,0.429308405,0.429308405
0.445223879,0.445358347,0.445492815,0.445672106,0.445851397,0.446030688,0.446209979,0.446344447,0.446478915,0.446613383,0.446658206,0.446703028,0.446703028
0.461850907,0.461990285,0.462129662,0.46226904,0.462408418,0.462594254,0.462733632,0.46287301,0.463012387,0.463105306,0.463198224,0.463198224,0.463198224
0.477587065,0.477683062,0.47777906,0.477923056,0.478067052,0.478211048,0.478355044,0.47849904,0.478595038,0.478691035,0.478739034,0.478787033,0.478739034
0.492299621,0.492398496,0.492497371,0.492596246,0.492744559,0.492843434,0.492991747,0.493090622,0.493189498,0.493238935,0.493288373,0.49333781,0.49333781
0.4983,0.4984,0.49845,0.49855,0.49865,0.49875,0.49885,0.49895,0.49905,0.4991,0.49915,0.49915,0.49915
0.49875,0.4988,0.49885,0.49895,0.499,0.4991,0.49915,0.4992,0.49925,0.4993,0.49935,0.49935,0.49935
0.49915,0.4992,0.49925,0.4993,0.49935,0.4994,0.49945,0.4995,0.4995,0.49955,0.49955,0.4996,0.49955
0.4996,0.4996,0.4996,0.49965,0.49965,0.4997,0.4997,0.49975,0.49975,0.49975,0.4998,0.4998,0.4998
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1
