0.002768
0.002905
0.003057
0.003225
0.003412
0.003622
0.003858
0.004128
0.004436
0.004789
0.005191
0.005646
0.006156
0.006723
0.007352
0.008048
0.008821
0.009679
0.010633
0.011692
0.012868
0.014171
0.015614
0.01721
0.018977
0.020938
0.023118
0.025554
0.028288
0.031366
0.034844
0.038783
0.043246
0.048305
0.054032
0.060504
0.067801
0.076012
0.08523
0.095563
0.107126
0.119744
0.133299
0.14772
0.162971
0.179034
0.195903
0.213565
0.231991
0.251123
0.270858
0.29104
0.311444
0.3319
0.352232
0.372273
0.39186
0.410849
0.429112
0.446544
0.463061
0.478604
0.493137
0.5
0.5
0.5
0.5
0.5
0.5
0.5
1
